"recipe_id","recipe_name","recipe_desc","views","recommand","scrap","cooking_serving","level","cooking_time"
3528,차돌박이양파무침,차돌박이를 구웠는데  집에 부추가없어서  만들어본 요리 ^^ ㅋㅋㅋ 저녁밥상 메인반찬으로 손색없어용 ^^ ,5392,9,87,2,2,30
3529,데리야끼치킨,늦은 저녁 학원 다녀오느라 지친 자녀를 위해 따끈하고 달달하게 닭 가슴살을 구워 주었어요,9110,4,99,2,2,30
3530,새우구이,대하가 제철인데 비싼 대하를 사먹기엔 주머니 사정이 가벼운 서민들을 위한 요리,19164,5,49,2,1,15
3531,묵은지등갈비찜,집밥백선셍보다 앞선!! 심야식당에서 소개된 김치찜!! 묵은지를 이용한 김치찜에는 역시 등갈비가 최고지요. ,15541,16,244,2,3,120
3532,돼지고기산적,집집마다 추석음식이 조금씩 다른데요 저희집은 뭐 특별한건 없고 딱 기본만 하는것 같아요 명절음식 중에서 산적이 빠지면 안되죠~^^,47480,20,851,2,1,60
3533,야채참치전,일상에서 혹은 추석과 설 명절에 쉽게 볼 수 있는 추석명절세트 참치를 활용해 간단한 추석레시피로 야채 참치전 만들기 시작해 봐요. 재료 준비와 만들기가 그리 번거롭지 않으면서 사계절 저녁메뉴로도 맛있고 건강한 참치전요리 만들어봐요. ,13277,37,150,6,2,120
3534,깻잎전,향긋한 깻잎속에 있는 고기 맛이 일품인 깻잎전 입니다. 쉽게 만들수 있고 아이들도 좋아하는 깻잎전 술안주에도 최고인 깻잎전,9144,11,133,3,1,30
3535,가지구이,담백한 가지구이 - 간단하고 맛나게 만들어보았어요.,8692,8,103,2,2,30
3536,순대,아이들과 어른들 모두 먹을 수 있는 순대볶음,4089,1,10,4,2,30
3537,다시마볶음,이번 주에는 명절 음식 만들면서 육수 끓이는 일도 많아지겠지요~!~~  육수 만들고 남는 다시마 버리는 게 너무 아까워서   버리는 다시마를 이용해서 다시마 볶음을 했더니 생각보다 너무 맛있네요~!~     다시마는 육수를 낼 때도 오래 끓이지 않기 때문에   다시마 향도 맛도 모두 남아 있어서 볶았더니 아주 맛있네요~!~  ,8243,3,86,2,1,10
3538,돼지고기수육보쌈,돼지고기 수육  돼지고기 보쌈  고기를 좋아하는 남편이 돼지고기 보쌈이 먹고 싶다네요~!~  얼마 전 보쌈이 먹고 싶다는 남편을 위해 넉넉히 사다 냉동실에 넣어둔 것이 있어서  압력솥에 삶았더니 시간도 얼마 안 걸리고 맛도 아주 적당하게 잘 익었답니다~!~~  부추 겉절이에 쌈 싸서 먹는 남편만 바라보아도 침이 꿀꺽 넘어가네요~!~    ,24978,24,204,4,2,60
3540,토마토카레,저수분으로 만든 풍미가 좋은 토마토 카레입니다.,5802,10,58,6,2,60
3541,두부햄커틀릿,아이간식으로 좋은 두부 햄 커틀릿입니다^^,4947,7,119,2,1,30
3542,오삼불고기,돼지고기 불고기감으로 만드는 오삼불고기!!! 매콤해서 술안주로도 훌륭한 오삼불고기!! 삼겹살이 아니어도 저렴한 가격의 앞다리살로도 맛있는 오삼불고기를 만들 수 있어요^^,36755,93,1140,4,2,60
3543,삼겹살양파볶음,작은녀석이 개학을 하면서 저희집은 또 다시 각자 저녁을 해결하는 일이 많아졌어요. 집에 돌아오는 시간이 다 다르다보니... 그래서 출근전 저의 일과는 더 바빠졌구요. 오늘은 얼마전에 만든 삼겹살양파볶음 보여드릴까해요. 요건  저희대빵이 상당히 잘 만드는 볶음이에요.,10343,16,260,3,1,60
3544,햄편채,만드는 법은 너무나 간단한데  맛과 담아 내었을때 일품요리 저녁상 메인요리로 손색이 없는 요리를 하나 소개해 드릴려구요.,7919,6,149,3,2,30
3545,해물토마토찜,물오징어 다리만 3개나 있어서 갈아서 전을 부칠까 하다가  토마토가 많이 있어서 토마토와 함께 만들어 보았답니다~!~ 토마 마토는 익혀서 먹으면 더없이 좋은지라   이렇게 만들어 보았는데 맛도 괜찮고 보기도 괜찮은 것 같네요~!~ 요즘 한참 제철이고 전립선에 좋은 토마토가 마당에 많이 열려서 토마토를 많이 먹게 되네요~!~,3524,27,121,2,2,30
3546,찜닭,지금의 남편이랑 연애하던 시절  함께 첫 여행을 가서 만들어 먹었던 음식이 찜닭이예요. 맛내기가 어렵게 느껴지지만 알고보면 별로 힘들지 않아요. 기본적인 찜닭 만들기가 손에 익으면 다양한 사리를 넣어볼 수도 있고 전복찜닭  갈비찜닭 등으로 무궁무진하게 응용할 수도 있답니다.,2270,6,65,4,2,90
3547,깐풍치킨,남은 치킨도 없는데 너무 맛있어보여서 만들어봤는데  정말 맛있네요.. 중국음식 먹는 기분도 들구요. 살짝 매콤하게 만들면 술안주로도 제격입니다. 따라해볼만해서 공유합니다! ^ ^ ,10308,33,312,2,3,30
3548,떡꼬치산적,명절때 빠질 수 없는 산적~ 떡을 끼워 색다르게 만들어보세요,20991,5,103,4,2,30
3549,묵은지등갈비찜,오늘은 칼칼한 김치등갈비찜을 먹어보려구여~ 언니가 해 준 김치등갈비찜이 넘넘 맛있어서 꼭 한번 만들어 먹어 보고 싶었는데 묵은지가 없어서 못했었거든여~~ 그때는 5년이나 된 묵은지로 한거라 게눈 감추듯 먹어 치워 버렸는데 오늘 준비된 김치는 3년 정도밖에 안 된거라 맛이 어떨지 모르겠어여~~~ 그래도 김치가 맛있으니 실패하진 않을 것 같아 용감하게 도전 해 봤어여~~~^^*,6124,4,47,2,4,60
3550,문어감자전,이른 저녁식사를 하고 출출함을 느낄 때  가족과 집에서 술 한 잔을 기울일 때  명절날 친지들과 추석술안주 레시피로 좋은 생문어 감자전 만들어 봐요. 해산물 생문어의 쫄깃하고 부드러운 식감에 쫀득하고 고소한 감자의 풍미가 가득 느껴지는 생문어 감자전입니다. 생문어를 넣어 지져낸 따뜻한 감자전은 스산해지기 시작하는 가을 저녁과도 잘 어울리는 음식인 것 같아요. ,3574,14,50,2,2,60
3551,갈비찜닭,찜닭은 푸짐하고 맛있지만 손님상에 내놓기에는 어쩐지 망설여지더라구요. 손님상 단골메뉴인 갈비찜을 찜닭에 응용해보았어요. 폼도 나고 맛도 좋답니다.,3932,3,72,4,3,90
3552,문어치킨,한동안 핫했던 문어치킨을 집에서 만들어서~ 달콤매콤한 마늘간장소스에다가 찍어먹으면 아이들에게도좋고  맥주안주로도 좋아요!,8677,5,117,2,3,30
3553,대구찜,선선한 바람이 불어오는 기분 좋은 계절 가을이 이제는 온 몸으로 느껴지는 요즘입니다. 천고마비의 계절 가을을 어떻게 맞이하고 계신가요? 일교차가 큰 폭으로 나는 요즘 은근히 건강에 문제가 생긴 분들도 계시고 환절기 시즌에 입맛을 다소 잃어 활력 보충이 필요한 분들이 곳곳에 보이더라구요. 물론 저도 새학기를 맞이하여 여러가지 일들에 신경을 써야하다 보니  입맛없어 끼니를 거르기도 일쑤입니다. 오늘은 이런 분들께 제대로 입맛 되찾아 줄 매콤한요리 대구찜 레시피를 소개 해 드릴까 합니다. 미나리와 아삭한 콩나물까지 곁들여져  제대로 입맛 살리기 좋은 메뉴!,14076,6,83,1,1,30
3554,골뱅이소면무침,새콤달콤한 골뱅이무침은 입맛 없을 때 후다닥 만들어 먹기 좋은 음식입니다. 골뱅이는 고단백 저지방 식품으로 특유의 쫄깃쫄깃 씹히는 식감을 가지고 있어요. 시판 골뱅이 통조림과 소면으로 골뱅이소면무침 만들어 봐요. ,17528,36,278,2,2,90
3555,오징어물회,양념 맛 때문에 밖에서 사드시던 분들께 좋은 소식 집에서 만드는 오징어물회와 오징어회덮밥 알고보면 쉬워요~♡,61028,12,612,2,2,15
3556,소고기야채말이,추석명절에 손님대접에도 좋고 가족들 입맛에 맞는 소고기 야채말이 야채가 듬뿍 들어가서 다이어트에도 좋고 영양식으로도 좋은  소고기 야채말이 오랜만에 만들었어요~!~,6590,5,67,2,2,30
3557,잡채,추석음식 잡채  맛있게 색깔 내는 법입니다.,10089,12,107,3,2,30
3558,소불고기,불고기만큼 대중적인 음식도 없는 것 같아요. 온가족이 둘러앉아 불고기를 맛보는 저녁 어떠신가요 :) ,4289,6,53,3,2,15
3559,생선구이,간단하게 만들수있어서 좋고  매번 찌개만생각했던 통조림의 이색발견! ,5323,6,70,2,1,15
3560,등뼈찜,원래  등뼈해장국을 만들어볼 생각에 샀었는데  때마침  신랑이 등뼈찜을 먹고 싶다고 해서   먹게됐어요 ^ ^,18135,8,246,3,3,120
3561,깻잎부침개,향긋한 향이 좋은 깻잎에 상추와 각종 채소를 넣어 다소 느끼한 전을 산뜻하게 재구성한 부침개입니다. 고소하면서도 담백한 상추 깻잎 부침개입니다.,14968,12,291,2,1,30
3562,LA갈비구이,LA갈비구이 LA갈비양념레시피 추석음식 ,259900,32,910,2,3,30
3563,산적꼬치,산적꼬치전 만드는 법 무지 간단해요.,36469,10,222,2,2,30
3564,돼지갈비찜,제가 자신있게 만들 수 있는 돼지갈비찜! 가족 몸보신도 할겸 달달하고 야들야들한 돼지갈비찜 만들어 봤어요~,29757,69,751,2,2,90
3565,돼지고기숙주볶음,일본 철판요리에서 자주 나오는 돼지고기 숙주볶음을 집반찬으로 한 접시 내면 어떨까하고 해본 요리인데요~ 야채랑 함께 볶은 돼지고기를 깻잎에 싸먹으니 야채랑 고기를 다같이 먹을 수 있어서 좋은 요리 입니다,22248,18,349,2,1,30
3566,오징어볶음,오징어볶음  역시 집밥 레시피를 따라해 보았습니다.,11586,5,68,4,2,30
3567,살치살파채볶음,이번 포스팅에서는  누구나 좋아하는 살치살을 사용해서  간단하고 맛있는 고기요리 레시피로 함께하려고합니다. 가벼운 시즈닝 만으로도 깊은 소고기의 맛을 느낄 수 있는 부위에요. 오늘은 파채를 곁들여서  더욱 깔끔하게 완성 해 볼게요.,19432,38,1036,1,1,15
3568,제육볶음,요리하기 싫은날 스피드하게 만들 수 있는 저녁메뉴에요 ^^ 맛도 진짜 좋탑니다 ~ ,6554,12,137,3,1,15
3569,오징어대하해물볶음,집에 찬이 없어 무얼 해먹을까 하다가 오징어가 생각났어요 사실 낙지줄 알고 꺼냈다가;; 블랙 새우를 추가로 넣어 만들었어요,4109,4,73,2,2,15
3570,닭스테이크,남편이랑 집밥 백선생을 보다가 순간 눈이 딱 마주쳤어요. '저건 해봐야해!!!' 닭 한마리를 통째로 구워내는 호기로운 스테이크. 그 맛은 정말 기대 이상이었답니다. 소스는 제 취향에 맞게 살짝 변형했어요.,34037,15,332,2,3,60
3571,돼지갈비찜,돼지갈비찜입니다.,15245,6,127,3,3,120
3572,오삼불고기,오삼불고기입니다.,6199,17,125,2,3,15
3573,깐풍치킨,냉장고를 부탁해에서 이연복쉐프의 새로깐풍치킨~샐러드소스마냥 부어준 깐풍소스를 정통깐풍기로 재현했습니다~깐풍기는 국물이 없이 치킨에 버무려줘야 제맛~^^배달치킨 남은거 이용한 초간단요리입니다~,24151,35,572,1,1,10
3574,장어구이,장어구이입니다.,127502,11,308,1,2,15
3575,실곤약잡채,제가 좋아해서 저를 위해 자주 만들어먹는 곤약요리  실곤약잡채에요. 쫄깃쫄깃한 실곤약에 여러가지 야채들까지 가득이라 밥 대신 한끼 식사로도 손색이 없어요. 요런 한그릇요리는 금새 싸~악 비워줄 수 있다지요~ ,10671,9,198,4,1,60
3576,소허파볶음,소허파볶음입니다.,30875,1,37,2,3,30
3577,짜장제육볶음,불맛나는 색다른 제육볶음 해 드셔보세요,3514,4,35,5,2,30
3578,연어스테이크,연어는 슈퍼푸드로 비타민D가 풍부해 칼슘이 우리몸에흡수되는것들 돕고  여러가지 비타민B군을 함유하고있어  성장과 소화를 촉진하고 위장장애 완화 및 혈액순환을 원활하게 해주고  양질의 단백질로 구성되어있다. 특히  다량함유된 오메가-3지방산으로 여성에게 특히좋다 ,11909,7,89,2,3,30
3579,문어초무침,문어 초무침은 명절 기름진 음식이 많아서 칼칼하고 개운한 음식이 그리워 질 때 상에 즐겨 올리는 음식입니다. 문어 초무침이 주된 요리일 때 소면까지 삶아 내면 거뜬한 한 끼 식사를 할 수 있어요. 문어 초무침 만들기 시작해 봐요 ,12371,19,246,2,3,90
3580,두부,두부를 처음 만들때는 엄두도 못내고 어렵게 생각했는데 휴롬으로 몇번 만들어보니 정말 쉽게 홈메이드 두부를 만들수 있어서 자주 만들어 먹게 되네요~!~ 바로 만들어 따뜻한 두부를 먹을수 있어 너무 좋아요~!~,6647,2,54,6,3,60
3581,팽이버섯전,제가 자주 해먹는 요리 입니다. 만드는 방법이 간단하지만 정말 맛있습니다. 명절에 만들어 드셔도 좋고 평상시에 만들어 드셔도 정말 좋아요.,14997,19,362,2,1,15
3582,치킨베이크,기름기도 쏙 빼서 담백한 마늘베이크치킨 만들기!,4576,12,159,2,1,60
3583,차돌박이부추무침, 차돌박이는 살짝데쳐서 차돌박이 부추무침으로 먹으면 좋을거 같아서 만들어보았어요^^,28392,40,700,2,1,30
3584,콩나물코다리찜,저녁 한 끼는 다른 반찬 없이 이걸로 끝! 매콤한 콩나물 코다리찜입니다~,26930,10,210,3,3,60
3585,버섯잡채,추석음식 풍성한 맛 버섯 잡채입니다.,8094,15,110,4,3,60
3586,삼각깻잎전,고기대신 참치를 소로 만들고  모양은 삼각으로 만들어 조금 특별한 전을 부쳐보았어요,6669,17,204,2,2,30
3587,LA갈비구이,명절에 갈비찜 못지 않게 엘에이갈비구이도 인기있는 메뉴지요  엘에이갈비 맛있게 양념하는 비법을 담아 만들었어요,53526,7,208,6,3,120
3588,아귀해물찜,명절에 기름기 있는 음식을 많이 먹고나면 얼큰하고 칼칼한 음식이 먹고 싶지요~!~ 매콤한 것을 먹으면 기분도 훨씬 좋아지고 명절때 받은 스트레스도 확풀린답니다~! 명절 때는 기름기 있는 음식을 많이 드셨다면  매콤하고 칼칼한 음식을 한 번쯤 드시는 것도 좋을 것 같지요~!~    ,14265,2,69,4,2,30
3589,묵은지베이컨두부말이,냉장고를 비우기의 목적으로 만든 묵은지 베이컨 두부 말이 묵은지 헹구어 김치냉장고에 있던 것과 냉동실에 있던 베이컨  홈메이드 두부를 이용하여 추석에 술안주로도 밥반찬으로도 너무 좋은 것 같아요~!~  고춧가루 색깔이 예뻐서 매워 보이지만 맵지 않은 두부 말이 이지요~!~ 집에서 손수 만든 두부를 이용하여 손님 접대에도 손색이 없을 것 같아요~!~ 명절에 느끼한 음식들만 먹는 것보다는 별다른 재료 없이  만들어 먹을 수 있는 평범하지만 괜찮은 요리인 것 같아요~!~      ,2883,0,63,4,2,30
3590,굴비구이,고추장 굴비 흉내낸 굴비무침 정말 밥도둑이 따로 없답니다~!~ 굴비를 구워서 먹다 남을때도 있지요~!~ 남는 굴비도 조금더 바삭하게 구워주거나 오븐에 구워도 좋아요  굴비를 구워서 이왕이면 매콤하고 칼칼한 굴비구이가 먹고 싶어서   만들어본 굴비무침 이랍니다~!~ ,1856,1,33,4,2,30
3591,애호박돼지고기볶음,마땅한 반찬 없을때는 요 애호박 돼지고기볶음을 맛나게 볶아 밥이랑 같이 비벼먹으면 정말 맛이있습니다. 아이들도 무지 좋아하지요~,9973,17,217,3,2,30
3592,육전,어젯밤 구웠었던 육전이에요. 내일은 일(?)때문에 바빠서 하질 못할 것 같아 어젯밤 미리 육전과 꼬치전을 구워두었더랬어요. 이번 추석에는 시댁에서 명절음식을 하지않아 저희집 남자들을 위해 제가 미리 조금 구워둘려고했었는데  굽자마자 그 자리에서 모두 사라졌어요~ ^ ^;; ,3939,1,43,4,1,60
3593,소불고기,배즙을 넣어 맛이 달콤하고 고기의 육질도 훨씬 부드러워진 소불고기 만드는 방법이예요. ,14990,18,261,3,2,60
3594,갈릭버터새우구이,집들이용 음식이나 술안주로 좋은 갈릭새우버터구이입니다. 불에 가열해 알싸한 맛대신 달작지근한 마늘소스를 새우에 버물어 고소하면서도 달콤합니다. 자칫 느끼할 수 있는 새우를 샐러드 채소와 함께 먹어 느끼함을 제거했습니다.,91784,182,2800,2,3,30
